name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Combo thời trang nam túi đeo chéo GY1 + tai nghe siêu bass + kính chống chói và cáp nối sạc tiện lợi	Bình Dương	1589513299	1609994498	20481199	False	38%	False	3	False	0.0	0	0	0	0	0	None	None	10600000000	17000000000	10600000000	17000000000	10600000000	17000000000	None	0	0	0	False	False	9	0	0
Ví cầm tay thời trang nam Jeep - Cluth jeep 2069	Hà Nội	1603860143	1609994498	6134355	False	10%	False	1	False	0.0	0	0	0	0	0	None	None	20250000000	22500000000	20250000000	22500000000	20250000000	22500000000	None	0	0	0	False	False	6	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1600887205	1609994498	9107293	False	48%	False	3	False	0.0	0	0	0	0	0	None	None	15800000000	30280000000	15800000000	30280000000	15800000000	30280000000	None	0	0	0	False	False	5	0	0
BaLO MÁY TÍNH, TÚI CÔNG SỞ, THOÁNG KHÍ, CHỐNG VA ĐẬP, CHỐNG MÀI MÒN THỜI TRANG NAM 002 VĂN PHÒNG	TP. Hồ Chí Minh	1601884874	1609994498	8109624	False	None	False	1	False	0.0	0	0	0	0	0	None	None	25000000000	-1	25000000000	-1	25000000000	0	None	0	1	0	False	False	9	0	0
Túi xách canvas đeo chéo thời trang nam retro	Nước ngoài	1598258684	1609994498	11735814	False	None	False	8	False	0.0	0	0	0	0	0	None	None	13730000000	-1	14040000000	-1	13730000000	0	None	0	0	0	False	False	8	0	0
Túi xách da PU đeo chéo thời trang nam retro	Nước ngoài	1588254293	1609994498	21740205	False	29%	False	1	False	0.0	0	0	0	0	0	None	None	38860000000	54600000000	38860000000	54600000000	38860000000	54600000000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1597755808	1609994498	12238690	False	None	False	3	False	0.0	0	0	0	0	0	None	None	75060000000	-1	75060000000	-1	75060000000	0	None	0	0	0	False	False	5	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1597813778	1609994498	12180720	False	None	False	8	False	0.0	0	0	0	0	0	None	None	15930000000	-1	22660000000	-1	15930000000	0	None	0	0	0	False	False	4	0	0
Túi Đeo Vai Thời Trang Nam WeRocker WR558	Hà Nội	1574915812	1609994498	35078686	False	None	False	4	False	0.0	0	0	0	0	0	None	None	39000000000	-1	39000000000	-1	39000000000	0	None	1	0	0	False	False	5	0	0
Túi Đeo Chéo Trước Ngực Đa Năng Thời Trang Nam	Nước ngoài	1592886715	1609994498	17107783	False	None	False	1	False	0.0	0	0	0	0	0	None	None	21700000000	-1	21700000000	-1	21700000000	0	None	0	0	0	False	True	9	0	0
Loại 1 Tốt Nhất] Ví Da Cầm Tay Thời Trang Nam Lịch Lãm	Hà Nội	1589089472	1609994498	20905026	False	41%	False	2	False	0.0	0	0	0	0	0	None	None	18900000000	32000000000	18900000000	32000000000	18900000000	32000000000	None	0	0	0	False	True	9	0	0
Túi xách Oxford đeo chéo thời trang nam du lịch	Nước ngoài	1588254367	1609994498	21740131	False	47%	False	1	False	0.0	0	0	0	0	0	None	None	22960000000	42970000000	22960000000	42970000000	22960000000	42970000000	None	0	0	0	False	False	9	0	0
Ví nam ngắn mỏng thiết kế kiểu dáng thời trang nam	Nước ngoài	1588077402	1609994498	21917096	False	50%	False	3	False	0.0	0	0	0	0	0	None	None	25930000000	51600000000	25930000000	51600000000	25930000000	51600000000	None	0	0	0	False	False	9	0	0
Túi đeo chéo thời trang nam Mazzy Star MS 5018 - Gia dụng SG	TP. Hồ Chí Minh	1582784783	1609994498	27209715	False	None	False	1	False	0.0	0	0	0	0	0	None	None	44500000000	-1	44500000000	-1	44500000000	0	None	0	0	0	False	False	9	0	0
Túi đeo chéo thời trang nam, chống nước NIG-1911 - Gia dụng SG	TP. Hồ Chí Minh	1582784783	1609994498	27209715	False	None	False	1	False	0.0	0	0	0	0	0	None	None	69200000000	-1	69200000000	-1	69200000000	0	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1596764799	1609994498	13229699	False	None	False	1	False	0.0	0	0	0	0	0	None	None	52490000000	-1	52490000000	-1	52490000000	0	None	1	0	0	False	False	9	0	0
Túi Da Đeo Chéo Thời Trang Nam	Nước ngoài	1603969854	1609994498	6024644	False	None	False	1	False	0.0	0	0	0	0	0	None	None	44140000000	-1	44140000000	-1	44140000000	0	None	0	0	0	False	False	9	0	0
Balo nam Đi Học Hàn Quốc Balo Thời Trang Nam Công Nghệ Màu Đen Combo Tai Nghe -Hàng nhập khẩu	Hà Nội	1570502231	1609994498	39492267	False	None	False	3	False	0.0	0	0	0	0	0	None	None	65000000000	-1	65000000000	-1	65000000000	0	None	0	1	0	False	False	8	0	0
Túi Da Cầm Tay Thời Trang Nam Lịch Lãm	Nước ngoài	1603968977	1609994498	6025521	False	None	False	2	False	0.0	0	0	0	0	0	None	None	59120000000	-1	59120000000	-1	59120000000	0	None	0	0	0	False	False	9	0	0
[Da Bò Thật] Ví Da nam cao cấp, Bóp Da thời trang nam, Ví ngang đựng được nhiều tiền	TP. Hồ Chí Minh	1607252038	1609994498	2742460	False	None	False	1	False	0.0	0	0	0	0	0	None	None	37000000000	-1	37000000000	-1	37000000000	0	None	0	0	0	False	False	5	0	0
Balo đi học hàn quốc balo thời trang nam công nghệ màu đen Combo tai nghe -Hàng nhập khẩu	Hà Nội	1570502231	1609994498	39492267	False	None	False	8	False	0.0	0	0	0	0	0	None	None	62000000000	-1	64850000000	-1	62000000000	0	None	0	0	0	False	False	8	0	0
Túi Da Cầm Tay Thời Trang Nam Lịch Lãm	Nước ngoài	1595222571	1609994498	14771927	False	None	False	1	False	0.0	0	0	0	0	0	None	None	97090000000	-1	97090000000	-1	97090000000	0	None	0	0	0	False	False	9	0	0
[Nhung123] Túi đeo chéo 🎒 Free Ship 🎒 Túi đeo vai thời trang nam	None	1607187230	1609994498	2807268	False	None	False	5	False	0.0	0	0	0	0	0	None	None	16940000000	-1	16940000000	-1	16940000000	0	None	0	0	0	False	False	9	0	0
Túi bao tử đeo chéo, đeo thắt lưng vải CANVAS thời trang nam T73 (Kaki - Nâu - Xanh - Đen)	Hà Nội	1604115854	1609994498	5878644	False	50%	False	8	False	0.0	0	0	0	0	0	None	None	12500000000	25000000000	13000000000	25000000000	12500000000	25000000000	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam Da Bò C435185	TP. Hồ Chí Minh	1575724693	1609994498	34269805	False	None	False	1	False	0.0	0	0	0	0	0	None	None	150000000000	-1	150000000000	-1	150000000000	0	None	0	0	0	False	False	9	0	0
Quần Lót Thể Thao Adidas Thời Trang Nam	Nước ngoài	1607081543	1609994498	2912955	False	None	False	4	False	0.0	0	0	0	0	0	None	None	66980000000	-1	66980000000	-1	66980000000	0	None	0	1	0	False	False	8	0	0
Túi bao tử đeo chéo, đeo thắt lưng vải canvas thời trang nam T68 SPORT (Kaki - Xanh - Đen)	Hà Nội	1603293851	1609994498	6700647	False	43%	False	6	False	0.0	0	0	0	0	0	None	None	11000000000	19000000000	12000000000	21000000000	11000000000	19000000000	None	0	4	0	False	False	9	0	0
Ví Nam Cao Cấp Chính Hãng Baellerry Thời Trang Nam Cao Cấp (VÍ KHỦNG LONG)	TP. Hồ Chí Minh	1606575012	1609994498	3419486	False	None	False	1	False	0.0	0	0	0	0	0	None	None	22950000000	-1	22950000000	-1	22950000000	0	None	0	0	0	False	False	9	0	0
Ví Da Thời Trang Nam Phong Cách Bụi Bặm	Nước ngoài	1599744906	1609994498	10249592	False	50%	False	1	False	0.0	0	0	0	0	0	None	None	15240000000	30330000000	15240000000	30330000000	15240000000	30330000000	None	0	0	0	False	False	4	0	0
Ví cầm tay bằng da ngựa thời trang nam kiểu dáng đơn giản	Nước ngoài	1588254387	1609994498	21740111	False	31%	False	2	False	0.0	0	0	0	0	0	None	None	39060000000	56610000000	39060000000	56610000000	39060000000	56610000000	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam B066180	TP. Hồ Chí Minh	1575722617	1609994498	34271881	False	None	False	1	False	0.0	0	0	0	0	0	None	None	150000000000	-1	150000000000	-1	150000000000	0	None	0	1	0	False	False	7	0	0
Túi Đeo Chéo Thời Trang Nam  Phong Cách Hàn Quốc 208211	Hà Nội	1593850380	1609994498	16144118	False	None	False	2	False	0.0	0	0	0	0	0	None	None	8600000000	-1	8600000000	-1	8600000000	0	None	0	0	0	False	False	9	0	0
Thắt lưng bện phối khóa kim loại thời trang nam	Nước ngoài	1589767984	1609994498	20226514	False	36%	False	2	False	0.0	0	0	0	0	0	None	None	7930000000	12450000000	7930000000	12450000000	7930000000	12450000000	None	0	0	0	False	False	6	0	0
Túi Đeo Chéo Thời Trang Nam Năng Động	Nước ngoài	1584515829	1609994498	25478669	False	None	False	3	False	0.0	0	0	0	0	0	None	None	77910000000	-1	77910000000	-1	77910000000	0	None	0	0	0	False	False	8	0	0
Túi đeo chéo thời trang nam vải canvas T61 KT : 25x18x12cm và 27x21x12cm ( Đen - Nâu - Xám - Xanh)	Hà Nội	1604329850	1609994498	5664648	False	None	False	8	False	0.0	0	0	0	0	0	None	None	40000000000	-1	40000000000	-1	40000000000	0	None	0	0	0	False	False	9	0	0
Túi Da Đeo Chéo Thời Trang Nam	Nước ngoài	1601438853	1609994498	8555645	False	None	False	3	False	0.0	0	0	0	0	0	None	None	92260000000	-1	92260000000	-1	92260000000	0	None	0	0	0	False	False	7	0	0
Balo Thời Trang Nam Cao Cấp GC003150	TP. Hồ Chí Minh	1574934461	1609994498	35060037	False	None	False	1	False	0.0	0	0	0	0	0	None	None	130000000000	-1	130000000000	-1	130000000000	0	None	0	0	0	False	False	9	0	0
Túi đeo chéo thời trang nam Arctic Hunter AT1863	TP. Hồ Chí Minh	1605451775	1609994498	4542723	False	None	False	1	False	0.0	0	0	0	0	0	None	None	41000000000	-1	41000000000	-1	41000000000	0	None	0	0	0	False	False	5	0	0
Túi Da Đeo Chéo Thời Trang Nam	Nước ngoài	1603856510	1609994498	6137988	False	31%	False	4	False	0.0	0	0	0	0	0	None	None	50490000000	72940000000	50490000000	72940000000	50490000000	72940000000	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Thời Trang Nam Phong Cách Hàn Quốc	Nước ngoài	1597800444	1609994498	12194054	False	49%	False	1	False	0.0	0	0	0	0	0	None	None	34590000000	67410000000	34590000000	67410000000	34590000000	67410000000	None	0	0	0	False	False	4	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1597869038	1609994498	12125460	False	50%	False	28	False	0.0	0	0	0	0	0	None	None	35280000000	70210000000	47700000000	94920000000	35280000000	70210000000	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1599989923	1609994498	10004575	False	None	False	5	False	0.0	0	0	0	0	0	None	None	42750000000	-1	42750000000	-1	42750000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1596727347	1609994498	13267151	False	None	False	3	False	0.0	0	0	0	0	0	None	None	30870000000	-1	30870000000	-1	30870000000	0	None	0	0	0	False	False	9	0	0
Túi Da Cầm Tay Thời Trang Nam Lịch Lãm	Nước ngoài	1591774383	1609994498	18220115	True	31%	False	2	False	0.0	0	0	0	0	0	None	None	55000000000	79700000000	55000000000	79700000000	55000000000	79700000000	None	0	1	0	False	False	8	0	0
Túi đeo chéo thời trang nam MARK RYDEN BANDOLERA Gia Dụng SG	TP. Hồ Chí Minh	1595236762	1609994498	14757736	False	None	False	1	False	0.0	0	0	0	0	0	None	None	78500000000	-1	78500000000	-1	78500000000	0	None	1	0	0	False	False	8	0	0
Túi Da Cầm Tay Thời Trang Nam Lịch Lãm	Nước ngoài	1590935320	1609994498	19059178	False	None	False	4	False	0.0	0	0	0	0	0	None	None	16960000000	-1	16960000000	-1	16960000000	0	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1597161098	1609994498	12833400	False	48%	False	2	False	0.0	0	0	0	0	0	None	None	12850000000	24860000000	13020000000	24860000000	12850000000	24860000000	None	0	0	0	False	False	9	0	0
Ví dài thời trang nam#L#1006	Nước ngoài	1586018602	1609994498	23975896	False	30%	False	2	False	0.0	0	0	0	0	0	None	None	9786000000	13980000000	9786000000	13980000000	9786000000	13980000000	None	0	0	0	False	True	7	0	0
Túi Da Cầm Tay Thời Trang Nam Lịch Lãm	Nước ngoài	1603967822	1609994498	6026676	False	None	False	1	False	0.0	0	0	0	0	0	None	None	53130000000	-1	53130000000	-1	53130000000	0	None	0	0	0	False	False	9	0	0
Ví thời trang nam Slim Fashion Ví dây kéo mềm#1007	Nước ngoài	1586018374	1609994498	23976124	False	33%	False	2	False	0.0	0	0	0	0	0	None	None	9366600000	13980000000	9366600000	13980000000	9366600000	13980000000	None	0	0	0	False	True	9	0	0
Túi Đeo Chéo Thời Trang Nam 5 Màu Phong Cách (T_07) -Hàng nhập khẩu	Hà Nội	1574998748	1609994498	34995750	False	None	False	5	False	0.0	0	0	0	0	0	None	None	49000000000	-1	49000000000	-1	49000000000	0	None	0	0	0	False	False	6	0	0
Thắt lưng da chất lượng thời trang nam công sở	Nước ngoài	1590428892	1609994498	19565606	False	None	False	14	False	0.0	0	0	0	0	0	None	None	73830000000	-1	73830000000	-1	73830000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1606131664	1609994498	3862834	False	47%	False	3	False	0.0	0	0	0	0	0	None	None	24370000000	45940000000	24370000000	45940000000	24370000000	45940000000	None	0	0	0	False	False	9	0	0
⭐HÀNG MỚI VỀ⭐ Balo Thời Trang Nam GOSS02 - Balo Thời Trang Thuận Tiện Đi Chơi, Đi Học, Đi Làm !!	Hà Nội	1605330653	1609994498	4663845	False	None	False	4	False	0.0	0	0	0	0	0	None	None	31000000000	-1	31000000000	-1	31000000000	0	None	0	0	0	False	False	9	0	0
Túi Xách Đeo Chéo Thời Trang Nam	Nước ngoài	1603637322	1609994498	6357176	False	50%	False	3	False	0.0	0	0	0	0	0	None	None	46860000000	93260000000	46860000000	93260000000	46860000000	93260000000	None	0	0	0	False	False	8	0	0
Túi đeo vai da PU, túi đeo chéo cao cấp nhiều ngăn tiện lợi thời trang nam phong cách TC001	Hà Nội	1599812966	1609994498	10181532	False	None	False	1	False	0.0	0	0	0	0	0	None	None	15000000000	-1	15000000000	-1	15000000000	0	None	0	0	0	False	False	6	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1598534520	1609994498	11459978	False	44%	False	20	False	0.0	0	0	0	0	0	None	None	40530000000	71540000000	53470000000	95950000000	40530000000	71540000000	None	0	0	0	False	False	4	0	0
Túi Đeo Chéo Nike Thời Trang Nam	Nước ngoài	1596619272	1609994498	13375226	False	42%	False	2	False	0.0	0	0	0	0	0	None	None	16680000000	28910000000	16680000000	28910000000	16680000000	28910000000	None	0	1	0	False	False	8	0	0
Túi xách da đeo chéo thời trang nam tiện lợi	Nước ngoài	1590053599	1609994498	19940899	False	25%	False	1	False	0.0	0	0	0	0	0	None	None	41570000000	55330000000	41570000000	55330000000	41570000000	55330000000	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam Phong Cách Hàn Quốc Chống Trộm	Hà Nội	1574581068	1609994498	35413430	False	None	False	3	False	0.0	0	0	0	0	0	None	None	28000000000	-1	28000000000	-1	28000000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1595261826	1609994498	14732672	False	None	False	2	False	0.0	0	0	0	0	0	None	None	40330000000	-1	40330000000	-1	40330000000	0	None	0	0	0	False	False	9	0	0
SELECTION Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1598682692	1609994498	11311806	False	48%	False	8	False	0.0	0	0	0	0	0	None	None	33772500000	64947300000	33772500000	64947300000	33772500000	64947300000	None	0	0	0	False	False	7	0	0
Túi xách da đeo chéo thời trang nam retro	Nước ngoài	1588254478	1609994498	21740020	False	41%	False	3	False	0.0	0	0	0	0	0	None	None	28320000000	48090000000	28320000000	48090000000	28320000000	48090000000	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam Da Bò Cao Cấp C435185	TP. Hồ Chí Minh	1574131578	1609994498	35862920	False	None	False	1	False	0.0	0	0	0	0	0	None	None	150000000000	-1	150000000000	-1	150000000000	0	None	1	0	0	False	False	9	0	0
Balo Thời Trang Nam Cao Cấp B065180	TP. Hồ Chí Minh	1574931525	1609994498	35062973	False	None	False	1	False	0.0	0	0	0	0	0	None	None	150000000000	-1	150000000000	-1	150000000000	0	None	0	0	0	False	False	8	0	0
💖KHAI TRƯƠNG 💖 Balo Sport thời trang nam Style Hàn Quốc 💖 Hot trend 2021 💖 BLN-009💖	TP. Hồ Chí Minh	1608961697	1609994498	1032801	False	30%	False	1	False	0.0	0	0	0	0	0	None	None	13000000000	18500000000	13000000000	18500000000	13000000000	18500000000	None	0	2	0	False	False	7	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1605587162	1609994498	4407336	False	46%	False	8	False	0.0	0	0	0	0	0	None	None	19350000000	35740000000	20850000000	38470000000	19350000000	35740000000	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam Da Bò Phối Vải Dù Chống Nước Cao Cấp FD395180	TP. Hồ Chí Minh	1573718466	1609994498	36276032	False	10%	False	1	False	0.0	0	0	0	0	0	None	None	135000000000	150000000000	135000000000	150000000000	135000000000	150000000000	None	2	1	0	False	False	9	0	0
Túi đeo thời trang nam phong cách thể thao UBE37	TP. Hồ Chí Minh	1601903353	1609994498	8091145	False	48%	False	2	False	0.0	0	0	0	0	0	None	None	8900000000	17000000000	8900000000	17000000000	8900000000	17000000000	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Thời Trang Nam 3 Màu Phong Cách TA0035	Hà Nội	1600912396	1609994498	9082102	False	None	False	3	False	0.0	0	0	0	0	0	None	None	8900000000	-1	8900000000	-1	8900000000	0	None	0	0	0	False	False	9	0	0
-Hàng nhập khẩu Ví nam Minh Tâm da PVC cao cấp , thời trang nam Minh Tâm MT417 , đen hoặc nâu Liên hệ mua hàng  084.209.	Hà Nội	1599530175	1609994498	10464323	False	None	False	2	False	0.0	0	0	0	0	0	None	None	47900000000	-1	47900000000	-1	47900000000	0	None	0	0	0	False	False	9	0	0
Ví da dành cho nam - Khắc nội dung theo yêu cầu - Ví thời trang nam	Thừa Thiên Huế	1601105889	1609994498	8888609	False	None	False	1	False	0.0	0	0	0	0	0	None	None	11900000000	-1	11900000000	-1	11900000000	0	None	0	0	0	False	False	4	0	0
Balo Thời Trang Nam Cao Cấp Đơn Giản Cá Tính B067180	TP. Hồ Chí Minh	1572923633	1609994498	37070865	False	None	False	1	False	0.0	0	0	0	0	0	None	None	150000000000	-1	150000000000	-1	150000000000	0	None	1	0	0	False	False	9	0	0
BALO THỜI TRANG NAM DA CAO CẤP PHONG CÁCH HÀN QUỐC MS8 -ARTS 1994	Bắc Ninh	1599912594	1609994498	10081904	False	None	False	1	False	0.0	0	0	0	0	0	None	None	39000000000	-1	39000000000	-1	39000000000	0	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1597856073	1609994498	12138425	False	46%	False	2	False	0.0	0	0	0	0	0	None	None	33660000000	62910000000	39510000000	73530000000	33660000000	62910000000	None	0	0	0	False	False	4	0	0
Balo thời trang nam đa năng	Hà Nội	1589596648	1609994498	20397850	False	20%	False	1	False	0.0	0	0	0	0	0	None	None	23200000000	29000000000	23200000000	29000000000	23200000000	29000000000	None	0	0	0	False	False	2	0	0
Túi Vải Đeo Chéo Thời Trang Nam Năng Động	Nước ngoài	1589555307	1609994498	20439191	False	None	False	8	False	0.0	0	0	0	0	0	None	None	40920000000	-1	40920000000	-1	40920000000	0	None	0	0	0	False	False	9	0	0
[MA11 hoàn xu 15% đơn từ 150k] TÚI ĐEO CHÉO DA THỜI TRANG NAM (kèm ảnh thật cuối trang) khosi.rosa RF khosi.rosa RF	TP. Hồ Chí Minh	1606372270	1609994498	3622228	False	None	False	1	False	0.0	0	0	0	0	0	None	None	7000000000	-1	7000000000	-1	7000000000	0	None	0	3	0	False	False	7	0	0
Túi xách tay thời trang nam 2017	TP. Hồ Chí Minh	1573234378	1609994498	36760120	False	None	False	2	False	0.0	0	0	0	0	0	None	None	42000000000	-1	42000000000	-1	42000000000	0	None	0	0	0	False	False	9	0	0
Túi Da Mini Đeo Hông Thời Trang Nam Bronck 9010 D Bronck	Nước ngoài	1603025094	1609994498	6969404	False	10%	False	5	False	0.0	0	0	0	0	0	None	None	48590000000	53700000000	48590000000	53700000000	48590000000	53700000000	None	0	1	0	False	False	9	0	0
Túi đeo chéo thời trang nam	TP. Hồ Chí Minh	1600697649	1609994498	9296849	True	20%	False	3	False	0.0	0	0	0	0	0	None	None	17600000000	22000000000	17600000000	22000000000	17600000000	22000000000	None	0	2	0	False	False	9	0	0
Túi đeo chéo thời trang nam cá tính - túi đeo chéo nam, nữ T20 LaDoll	Hà Nội	1598781603	1609994498	11212895	True	None	False	1	False	0.0	0	0	0	0	0	None	None	15900000000	-1	15900000000	-1	15900000000	0	None	1	2	0	False	False	9	1	0
